#target_name         target_accession query_name query_accession mdl mdl_from mdl_to seq_from seq_to  strand trunc pass_ gc   bias score E_value inc description_of_target                                                                                                                                                 
NZ_MZGT01000054.1    -                Sodium     RF03071         cm  1        55     4934     4990    +      no    1     0.37 0.0  66.8  7.6e-09 !   Clostridium chromiireducens strain DSM 23318 CLCHR_contig000054, whole genome shotgun sequence                                                                        
NZ_JQLQ01000002.1    -                Sodium     RF03071         cm  1        55     1661960  1661912 -      no    1     0.43 0.0  42.2  0.015   !   Carnobacterium pleistocenium FTR1 BP17DRAFT_scf7180000000008_quiver_dupTrim_9589.2_C, whole genome shotgun sequence                                                   
NZ_MAEL01000004.1    -                Sodium     RF03071         cm  1        55     20062    20113   +      no    1     0.48 0.0  42.1  0.016   !   Enterococcus sp. CU12B 7000000226398992, whole genome shotgun sequence                                                                                                
NZ_FQYT01000012.1    -                Sodium     RF03071         cm  1        55     77543    77489   -      no    1     0.49 0.0  42.1  0.016   !   Parasporobacterium paucivorans DSM 15970, whole genome shotgun sequence                                                                                               
DIEM01000056.1       -                Sodium     RF03071         cm  1        55     27536    27480   -      no    1     0.56 0.0  42.0  0.016   !   TPA_asm: Firmicutes bacterium UBA5774 UBA5774_contig_50125, whole genome shotgun sequence                                                                             
NZ_JGZI01000005.1    -                Sodium     RF03071         cm  1        55     13970    13920   -      no    1     0.51 0.0  42.0  0.017   !   Bifidobacterium psychraerophilum strain LMG 21775 Contig05, whole genome shotgun sequence                                                                             
NZ_CP061336.1        -                Sodium     RF03071         cm  1        55     1232571  1232506 -      no    1     0.41 0.0  42.0  0.017   !   Ruminiclostridium herbifermentans strain MA18 chromosome, complete genome                                                                                             
NZ_NGJY01000004.1    -                Sodium     RF03071         cm  1        55     97991    98039   +      no    1     0.47 0.0  41.9  0.017   !   Vagococcus fessus strain CCUG 41755 4, whole genome shotgun sequence                                                                                                  
NZ_JAAMNG010000027.1 -                Sodium     RF03071         cm  1        55     7517     7575    +      no    1     0.41 0.0  41.8  0.019   !   Clostridium estertheticum strain FP4 scaffold_26, whole genome shotgun sequence                                                                                       
NZ_CP025223.1        -                Sodium     RF03071         cm  1        55     2500192  2500139 -      no    1     0.46 0.0  41.8  0.019   !   Enterococcus sp. CR-Ec1 chromosome, complete genome                                                                                                                   
NZ_JADOEP010000012.1 -                Sodium     RF03071         cm  1        55     12365    12412   +      no    1     0.52 0.0  41.7  0.02    !   Enterococcus sp. BWB1-3 contig12, whole genome shotgun sequence                                                                                                       
NZ_RHOG01000005.1    -                Sodium     RF03071         cm  1        55     90085    90128   +      no    1     0.57 0.0  41.7  0.02    !   Lacticaseibacillus yichunensis strain 33-1 contig5, whole genome shotgun sequence                                                                                     
WRED01000076.1       -                Sodium     RF03071         cm  1        55     2264     2312    +      no    1     0.45 0.0  41.7  0.02    !   Oscillospiraceae bacterium isolate Lab288P3bin47 Ga0123353_10226220, whole genome shotgun sequence                                                                    
NZ_AUIQ01000001.1    -                Sodium     RF03071         cm  1        55     128234   128279  +      no    1     0.52 0.0  41.6  0.021   !   Tetragenococcus muriaticus DSM 15685 G577DRAFT_scaffold00001.1_C, whole genome shotgun sequence                                                                       
LR778135.1           -                Sodium     RF03071         cm  1        55     3190426  3190480 +      no    1     0.44 0.0  41.5  0.022   !   Clostridiales bacterium isolate BL-6 genome assembly, chromosome: CLOSBL6                                                                                             
DTFZ01000137.1       -                Sodium     RF03071         cm  1        55     2858     2807    -      no    1     0.62 0.0  41.5  0.022   !   TPA_asm: Clostridia bacterium isolate SpSt-750 Ga0123519_10046107, whole genome shotgun sequence                                                                      
NZ_JAFLVR010000002.1 -                Sodium     RF03071         cm  1        55     37709    37756   +      no    1     0.52 0.0  41.5  0.023   !   Enterococcus sp. MJM16 scaffold3.2, whole genome shotgun sequence                                                                                                     
NZ_BJDX01000003.1    -                Sodium     RF03071         cm  1        55     86761    86808   +      no    1     0.54 0.0  41.5  0.023   !   Enterococcus xiangfangensis strain 11097 contig3, whole genome shotgun sequence                                                                                       
